"","employee_id","gender","team","financial_q","role_seniority","leadership_for_level","productivity","salary","quarter","year","seniority"
"1348",24436,"Woman","Data","2019 Q2","Junior I","Appropriate for level",52,31200,"2",2019,"Junior"
"1349",24436,"Woman","Data","2019 Q1","Junior I","Appropriate for level",50,31200,"1",2019,"Junior"
"1350",24436,"Woman","Data","2018 Q4","Junior I","Appropriate for level",49,31200,"4",2018,"Junior"
"1351",24436,"Woman","Data","2018 Q3","Entry-level","Appropriate for level",68,25200,"3",2018,"Junior"
"1352",24436,"Woman","Data","2018 Q2","Entry-level","Appropriate for level",47,25200,"2",2018,"Junior"
"1353",24436,"Woman","Data","2018 Q1","Entry-level","Appropriate for level",47,25200,"1",2018,"Junior"
"1354",24435,"Woman","Data","2020 Q4","Junior II","Needs improvement",24,33500,"4",2020,"Junior"
"1355",24435,"Woman","Data","2020 Q3","Junior II","Appropriate for level",24,33500,"3",2020,"Junior"
"1356",24435,"Woman","Data","2020 Q2","Junior II","Needs improvement",24,33500,"2",2020,"Junior"
"1357",24435,"Woman","Data","2020 Q1","Junior II","Appropriate for level",22,33500,"1",2020,"Junior"
"1358",24435,"Woman","Data","2019 Q4","Junior II","Needs improvement",22,33500,"4",2019,"Junior"
"1359",24435,"Woman","Data","2019 Q3","Junior II","Needs improvement",21,33500,"3",2019,"Junior"
"1360",24435,"Woman","Data","2019 Q2","Junior II","Appropriate for level",21,33500,"2",2019,"Junior"
"1361",24435,"Woman","Data","2019 Q1","Junior II","Appropriate for level",21,33500,"1",2019,"Junior"
"1362",24435,"Woman","Data","2018 Q4","Junior II","Appropriate for level",19,33500,"4",2018,"Junior"
"1363",24435,"Woman","Data","2018 Q3","Junior II","Appropriate for level",19,33500,"3",2018,"Junior"
"1364",24435,"Woman","Data","2018 Q2","Junior II","Needs improvement",20,33500,"2",2018,"Junior"
"1365",24435,"Woman","Data","2018 Q1","Junior II","Needs improvement",20,33500,"1",2018,"Junior"
"1366",24435,"Woman","Data","2017 Q4","Junior II","Appropriate for level",19,33500,"4",2017,"Junior"
"1367",24435,"Woman","Data","2017 Q3","Junior I","Appropriate for level",69,31100,"3",2017,"Junior"
"1368",24435,"Woman","Data","2017 Q2","Junior I","Appropriate for level",49,31100,"2",2017,"Junior"
"1369",24435,"Woman","Data","2017 Q1","Junior I","Appropriate for level",47,31100,"1",2017,"Junior"
"1370",24434,"Man","Data","2020 Q4","Junior II","Appropriate for level",69,43500,"4",2020,"Junior"
"1371",24434,"Man","Data","2020 Q3","Junior II","Appropriate for level",69,43500,"3",2020,"Junior"
"1372",24434,"Man","Data","2020 Q2","Junior II","Appropriate for level",68,43500,"2",2020,"Junior"
"1373",24434,"Man","Data","2020 Q1","Junior II","Appropriate for level",69,43500,"1",2020,"Junior"
"1374",24433,"Man","Data","2020 Q4","Junior II","Appropriate for level",68,36200,"4",2020,"Junior"
"1375",24433,"Man","Data","2020 Q3","Junior II","Appropriate for level",68,36200,"3",2020,"Junior"
"1376",24433,"Man","Data","2020 Q2","Junior II","Appropriate for level",67,36200,"2",2020,"Junior"
"1377",24433,"Man","Data","2020 Q1","Junior II","Appropriate for level",67,36200,"1",2020,"Junior"
"1378",24433,"Man","Data","2019 Q4","Junior II","Appropriate for level",66,36200,"4",2019,"Junior"
"1379",24433,"Man","Data","2019 Q3","Junior II","Appropriate for level",66,36200,"3",2019,"Junior"
"1380",24433,"Man","Data","2019 Q2","Junior I","Appropriate for level",41,33800,"2",2019,"Junior"
"1381",24433,"Man","Data","2019 Q1","Junior I","Appropriate for level",22,33800,"1",2019,"Junior"
"1382",24433,"Man","Data","2018 Q4","Junior I","Appropriate for level",19,33800,"4",2018,"Junior"
"1383",24433,"Man","Data","2018 Q3","Junior I","Appropriate for level",20,33800,"3",2018,"Junior"
"1384",24433,"Man","Data","2018 Q2","Entry-level","Appropriate for level",38,27800,"2",2018,"Junior"
"1385",24433,"Man","Data","2018 Q1","Entry-level","Appropriate for level",17,27800,"1",2018,"Junior"
"1386",24433,"Man","Data","2017 Q4","Entry-level","Appropriate for level",15,27800,"4",2017,"Junior"
"1387",24432,"Man","Data","2020 Q4","Junior II","Appropriate for level",49,35900,"4",2020,"Junior"
"1388",24432,"Man","Data","2020 Q3","Junior II","Appropriate for level",49,35900,"3",2020,"Junior"
"1389",24432,"Man","Data","2020 Q2","Junior II","Appropriate for level",49,35900,"2",2020,"Junior"
"1390",24432,"Man","Data","2020 Q1","Junior II","Appropriate for level",47,35900,"1",2020,"Junior"
"1391",24432,"Man","Data","2019 Q4","Junior II","Appropriate for level",48,35900,"4",2019,"Junior"
"1392",24432,"Man","Data","2019 Q3","Junior II","Appropriate for level",48,35900,"3",2019,"Junior"
"1393",24432,"Man","Data","2019 Q2","Junior II","Appropriate for level",47,35900,"2",2019,"Junior"
"1394",24432,"Man","Data","2019 Q1","Junior II","Appropriate for level",47,35900,"1",2019,"Junior"
"1395",24432,"Man","Data","2018 Q4","Junior II","Appropriate for level",47,35900,"4",2018,"Junior"
"1396",24432,"Man","Data","2018 Q3","Junior II","Appropriate for level",46,35900,"3",2018,"Junior"
"1397",24432,"Man","Data","2018 Q2","Junior II","Appropriate for level",46,35900,"2",2018,"Junior"
"1398",24432,"Man","Data","2018 Q1","Junior II","Appropriate for level",44,35900,"1",2018,"Junior"
"1399",24432,"Man","Data","2017 Q4","Junior II","Appropriate for level",45,35900,"4",2017,"Junior"
"1400",24431,"Man","Data","2020 Q4","Junior II","Appropriate for level",60,38300,"4",2020,"Junior"
"1401",24431,"Man","Data","2020 Q3","Junior II","Appropriate for level",62,38300,"3",2020,"Junior"
"1402",24431,"Man","Data","2020 Q2","Junior II","Appropriate for level",61,38300,"2",2020,"Junior"
"1403",24431,"Man","Data","2020 Q1","Junior II","Appropriate for level",61,38300,"1",2020,"Junior"
"1404",24431,"Man","Data","2019 Q4","Junior II","Appropriate for level",59,38300,"4",2019,"Junior"
"1405",24431,"Man","Data","2019 Q3","Junior II","Appropriate for level",61,38300,"3",2019,"Junior"
"1406",24431,"Man","Data","2019 Q2","Junior I","Appropriate for level",55,35900,"2",2019,"Junior"
"1407",24431,"Man","Data","2019 Q1","Junior I","Appropriate for level",36,35900,"1",2019,"Junior"
"1408",24431,"Man","Data","2018 Q4","Junior I","Appropriate for level",36,35900,"4",2018,"Junior"
"1409",24431,"Man","Data","2018 Q3","Junior I","Appropriate for level",35,35900,"3",2018,"Junior"
"1410",24431,"Man","Data","2018 Q2","Junior I","Appropriate for level",35,35900,"2",2018,"Junior"
"1411",24431,"Man","Data","2018 Q1","Junior I","Appropriate for level",35,35900,"1",2018,"Junior"
"1412",24431,"Man","Data","2017 Q4","Junior I","Appropriate for level",33,35900,"4",2017,"Junior"
"1413",24431,"Man","Data","2017 Q3","Junior I","Appropriate for level",33,35900,"3",2017,"Junior"
"1414",24431,"Man","Data","2017 Q2","Junior I","Appropriate for level",34,35900,"2",2017,"Junior"
"1415",24430,"Man","Data","2020 Q4","Junior II","Appropriate for level",46,38200,"4",2020,"Junior"
"1416",24430,"Man","Data","2020 Q3","Junior II","Appropriate for level",45,38200,"3",2020,"Junior"
"1417",24430,"Man","Data","2020 Q2","Junior II","Appropriate for level",46,38200,"2",2020,"Junior"
"1418",24430,"Man","Data","2020 Q1","Junior II","Appropriate for level",46,38200,"1",2020,"Junior"
"1419",24430,"Man","Data","2019 Q4","Junior II","Appropriate for level",46,38200,"4",2019,"Junior"
"1420",24430,"Man","Data","2019 Q3","Junior I","Appropriate for level",50,35800,"3",2019,"Junior"
"1421",24430,"Man","Data","2019 Q2","Junior I","Appropriate for level",29,35800,"2",2019,"Junior"
"1422",24430,"Man","Data","2019 Q1","Junior I","Appropriate for level",29,35800,"1",2019,"Junior"
"1423",24430,"Man","Data","2018 Q4","Junior I","Appropriate for level",29,35800,"4",2018,"Junior"
"1424",24430,"Man","Data","2018 Q3","Junior I","Appropriate for level",30,35800,"3",2018,"Junior"
"1425",24430,"Man","Data","2018 Q2","Junior I","Appropriate for level",27,35800,"2",2018,"Junior"
"1426",24430,"Man","Data","2018 Q1","Junior I","Appropriate for level",26,35800,"1",2018,"Junior"
"1427",24430,"Man","Data","2017 Q4","Junior I","Appropriate for level",26,35800,"4",2017,"Junior"
"1428",24430,"Man","Data","2017 Q3","Junior I","Appropriate for level",26,35800,"3",2017,"Junior"
"1429",24429,"Man","Data","2020 Q4","Junior II","Appropriate for level",67,45400,"4",2020,"Junior"
"1430",24429,"Man","Data","2020 Q3","Junior II","Appropriate for level",64,45400,"3",2020,"Junior"
"1431",24429,"Man","Data","2020 Q2","Junior II","Appropriate for level",65,45400,"2",2020,"Junior"
"1432",24429,"Man","Data","2020 Q1","Junior I","Exceeds expectations",79,43000,"1",2020,"Junior"
"1433",24429,"Man","Data","2019 Q4","Junior I","Appropriate for level",57,43000,"4",2019,"Junior"
"1434",24429,"Man","Data","2019 Q3","Junior I","Appropriate for level",59,43000,"3",2019,"Junior"
"1435",24429,"Man","Data","2019 Q2","Junior I","Appropriate for level",58,43000,"2",2019,"Junior"
"1436",24429,"Man","Data","2019 Q1","Junior I","Appropriate for level",59,43000,"1",2019,"Junior"
"1437",24429,"Man","Data","2018 Q4","Junior I","Appropriate for level",57,43000,"4",2018,"Junior"
"1438",24429,"Man","Data","2018 Q3","Junior I","Appropriate for level",57,43000,"3",2018,"Junior"
"1439",24429,"Man","Data","2018 Q2","Junior I","Appropriate for level",57,43000,"2",2018,"Junior"
"1440",24428,"Man","Data","2020 Q4","Junior II","Appropriate for level",55,39800,"4",2020,"Junior"
"1441",24428,"Man","Data","2020 Q3","Junior II","Appropriate for level",56,39800,"3",2020,"Junior"
"1442",24428,"Man","Data","2020 Q2","Junior II","Appropriate for level",54,39800,"2",2020,"Junior"
"1443",24428,"Man","Data","2020 Q1","Junior I","Appropriate for level",55,37400,"1",2020,"Junior"
"1444",24428,"Man","Data","2019 Q4","Junior I","Appropriate for level",36,37400,"4",2019,"Junior"
"1445",24428,"Man","Data","2019 Q3","Junior I","Appropriate for level",35,37400,"3",2019,"Junior"
"1446",24428,"Man","Data","2019 Q2","Junior I","Appropriate for level",34,37400,"2",2019,"Junior"
"1447",24428,"Man","Data","2019 Q1","Junior I","Appropriate for level",33,37400,"1",2019,"Junior"
"1448",24428,"Man","Data","2018 Q4","Junior I","Appropriate for level",33,37400,"4",2018,"Junior"
"1449",24428,"Man","Data","2018 Q3","Junior I","Appropriate for level",35,37400,"3",2018,"Junior"
"1450",24428,"Man","Data","2018 Q2","Junior I","Appropriate for level",34,37400,"2",2018,"Junior"
"1451",24427,"Man","Data","2020 Q4","Junior II","Appropriate for level",70,44100,"4",2020,"Junior"
"1452",24427,"Man","Data","2020 Q3","Junior II","Appropriate for level",68,44100,"3",2020,"Junior"
"1453",24427,"Man","Data","2020 Q2","Junior II","Appropriate for level",68,44100,"2",2020,"Junior"
"1454",24427,"Man","Data","2020 Q1","Junior II","Exceeds expectations",67,44100,"1",2020,"Junior"
"1455",24427,"Man","Data","2019 Q4","Junior II","Appropriate for level",67,44100,"4",2019,"Junior"
"1456",24427,"Man","Data","2019 Q3","Junior II","Appropriate for level",68,44100,"3",2019,"Junior"
"1457",24427,"Man","Data","2019 Q2","Junior II","Appropriate for level",68,44100,"2",2019,"Junior"
"1458",24427,"Man","Data","2019 Q1","Junior II","Appropriate for level",67,44100,"1",2019,"Junior"
"1459",24427,"Man","Data","2018 Q4","Junior II","Exceeds expectations",65,44100,"4",2018,"Junior"
"1460",24427,"Man","Data","2018 Q3","Junior II","Appropriate for level",64,44100,"3",2018,"Junior"
"1461",24427,"Man","Data","2018 Q2","Junior II","Appropriate for level",65,44100,"2",2018,"Junior"
"1462",24427,"Man","Data","2018 Q1","Junior I","Appropriate for level",71,41700,"1",2018,"Junior"
"1463",24427,"Man","Data","2017 Q4","Junior I","Appropriate for level",50,41700,"4",2017,"Junior"
"1464",24426,"Man","Data","2020 Q4","Junior II","Appropriate for level",45,41100,"4",2020,"Junior"
"1465",24426,"Man","Data","2020 Q3","Junior II","Appropriate for level",47,41100,"3",2020,"Junior"
"1466",24426,"Man","Data","2020 Q2","Junior II","Appropriate for level",45,41100,"2",2020,"Junior"
"1467",24426,"Man","Data","2020 Q1","Junior I","Exceeds expectations",79,38700,"1",2020,"Junior"
"1468",24426,"Man","Data","2019 Q4","Junior I","Appropriate for level",59,38700,"4",2019,"Junior"
"1469",24426,"Man","Data","2019 Q3","Junior I","Appropriate for level",60,38700,"3",2019,"Junior"
"1470",24426,"Man","Data","2019 Q2","Junior I","Appropriate for level",58,38700,"2",2019,"Junior"
"1471",24426,"Man","Data","2019 Q1","Junior I","Appropriate for level",57,38700,"1",2019,"Junior"
"1472",24426,"Man","Data","2018 Q4","Entry-level","Appropriate for level",76,32700,"4",2018,"Junior"
"1473",24426,"Man","Data","2018 Q3","Entry-level","Appropriate for level",54,32700,"3",2018,"Junior"
"1474",24426,"Man","Data","2018 Q2","Entry-level","Appropriate for level",54,32700,"2",2018,"Junior"
"1475",24426,"Man","Data","2018 Q1","Entry-level","Appropriate for level",54,32700,"1",2018,"Junior"
"1476",24426,"Man","Data","2017 Q4","Entry-level","Appropriate for level",53,32700,"4",2017,"Junior"
"1477",24426,"Man","Data","2017 Q3","Entry-level","Appropriate for level",53,32700,"3",2017,"Junior"
"1478",24426,"Man","Data","2017 Q2","Entry-level","Appropriate for level",53,32700,"2",2017,"Junior"
"1479",24426,"Man","Data","2017 Q1","Entry-level","Appropriate for level",51,32700,"1",2017,"Junior"
"1480",24425,"Man","Data","2020 Q4","Senior I","Appropriate for level",51,48800,"4",2020,"Senior"
"1481",24425,"Man","Data","2020 Q3","Senior I","Appropriate for level",50,48800,"3",2020,"Senior"
"1482",24425,"Man","Data","2020 Q2","Senior I","Appropriate for level",51,48800,"2",2020,"Senior"
"1483",24424,"Woman","Data","2020 Q4","Senior I","Appropriate for level",29,45900,"4",2020,"Senior"
"1484",24424,"Woman","Data","2020 Q3","Senior I","Appropriate for level",27,45900,"3",2020,"Senior"
"1485",24424,"Woman","Data","2020 Q2","Senior I","Needs improvement",26,45900,"2",2020,"Senior"
"1486",24424,"Woman","Data","2020 Q1","Senior I","Appropriate for level",26,45900,"1",2020,"Senior"
"1487",24424,"Woman","Data","2019 Q4","Senior I","Appropriate for level",27,45900,"4",2019,"Senior"
"1488",24424,"Woman","Data","2019 Q3","Senior I","Needs improvement",26,45900,"3",2019,"Senior"
"1489",24424,"Woman","Data","2019 Q2","Senior I","Appropriate for level",25,45900,"2",2019,"Senior"
"1490",24424,"Woman","Data","2019 Q1","Senior I","Appropriate for level",26,45900,"1",2019,"Senior"
"1491",24424,"Woman","Data","2018 Q4","Senior I","Appropriate for level",26,45900,"4",2018,"Senior"
"1492",24424,"Woman","Data","2018 Q3","Senior I","Appropriate for level",25,45900,"3",2018,"Senior"
"1493",24424,"Woman","Data","2018 Q2","Senior I","Appropriate for level",24,45900,"2",2018,"Senior"
"1494",24424,"Woman","Data","2018 Q1","Senior I","Appropriate for level",22,45900,"1",2018,"Senior"
"1495",24424,"Woman","Data","2017 Q4","Senior I","Appropriate for level",23,45900,"4",2017,"Senior"
"1496",24424,"Woman","Data","2017 Q3","Junior II","Appropriate for level",76,39900,"3",2017,"Junior"
"1497",24424,"Woman","Data","2017 Q2","Junior II","Appropriate for level",56,39900,"2",2017,"Junior"
"1498",24423,"Man","Data","2020 Q4","Senior I","Appropriate for level",55,50100,"4",2020,"Senior"
"1499",24423,"Man","Data","2020 Q3","Senior I","Appropriate for level",55,50100,"3",2020,"Senior"
"1500",24423,"Man","Data","2020 Q2","Senior I","Appropriate for level",55,50100,"2",2020,"Senior"
"1501",24423,"Man","Data","2020 Q1","Senior I","Appropriate for level",55,50100,"1",2020,"Senior"
"1502",24423,"Man","Data","2019 Q4","Junior II","Appropriate for level",56,44100,"4",2019,"Junior"
"1503",24423,"Man","Data","2019 Q3","Junior II","Appropriate for level",34,44100,"3",2019,"Junior"
"1504",24422,"Man","Data","2020 Q4","Senior I","Appropriate for level",60,41600,"4",2020,"Senior"
"1505",24422,"Man","Data","2020 Q3","Senior I","Exceeds expectations",61,41600,"3",2020,"Senior"
"1506",24422,"Man","Data","2020 Q2","Senior I","Appropriate for level",60,41600,"2",2020,"Senior"
"1507",24422,"Man","Data","2020 Q1","Senior I","Appropriate for level",60,41600,"1",2020,"Senior"
"1508",24422,"Man","Data","2019 Q4","Senior I","Appropriate for level",59,41600,"4",2019,"Senior"
"1509",24422,"Man","Data","2019 Q3","Senior I","Appropriate for level",59,41600,"3",2019,"Senior"
"1510",24422,"Man","Data","2019 Q2","Senior I","Appropriate for level",58,41600,"2",2019,"Senior"
"1511",24422,"Man","Data","2019 Q1","Senior I","Appropriate for level",59,41600,"1",2019,"Senior"
"1512",24422,"Man","Data","2018 Q4","Senior I","Appropriate for level",55,41600,"4",2018,"Senior"
"1513",24422,"Man","Data","2018 Q3","Senior I","Appropriate for level",58,41600,"3",2018,"Senior"
"1514",24422,"Man","Data","2018 Q2","Senior I","Appropriate for level",56,41600,"2",2018,"Senior"
"1515",24422,"Man","Data","2018 Q1","Junior II","Exceeds expectations",43,35600,"1",2018,"Junior"
"1516",24422,"Man","Data","2017 Q4","Junior II","Appropriate for level",25,35600,"4",2017,"Junior"
"1517",24422,"Man","Data","2017 Q3","Junior II","Appropriate for level",26,35600,"3",2017,"Junior"
"1518",24422,"Man","Data","2017 Q2","Junior II","Appropriate for level",24,35600,"2",2017,"Junior"
"1519",24422,"Man","Data","2017 Q1","Junior II","Appropriate for level",24,35600,"1",2017,"Junior"
"1520",24422,"Man","Data","2016 Q4","Junior I","Appropriate for level",42,33200,"4",2016,"Junior"
"1521",24422,"Man","Data","2016 Q3","Junior I","Appropriate for level",22,33200,"3",2016,"Junior"
"1522",24422,"Man","Data","2016 Q2","Junior I","Appropriate for level",21,33200,"2",2016,"Junior"
